gaul_adm2,adm2_name,gaul_adm1,adm1_name
10645,Mirante Da Serra,686,Rondonia
10646,Monte Negro,686,Rondonia
10647,Nova Brasilandia D'oeste,686,Rondonia
10648,Nova Mamore,686,Rondonia
10649,Nova Uniao,686,Rondonia
10650,Novo Horizonte Do Oeste,686,Rondonia
10651,Ouro Preto Do Oeste,686,Rondonia
10652,Parecis,686,Rondonia
10653,Pimenta Bueno,686,Rondonia
10654,Pimenteiras Do Oeste,686,Rondonia
10655,Porto Velho,686,Rondonia
10656,Presidente Medici,686,Rondonia
10657,Primavera De Rondonia,686,Rondonia
10658,Rio Crespo,686,Rondonia
10659,Rolim De Moura,686,Rondonia
10660,Santa Luzia D'oeste,686,Rondonia
10661,Sao Felipe D'oeste,686,Rondonia
10662,Sao Francisco Do Guapore,686,Rondonia
10663,Sao Miguel Do Guapore,686,Rondonia
10664,Seringueiras,686,Rondonia
10665,Teixeiropolis,686,Rondonia
10666,Theobroma,686,Rondonia
10667,Urupa,686,Rondonia
10668,Vale Do Anari,686,Rondonia
10669,Vale Do Paraiso,686,Rondonia
10670,Vilhena,686,Rondonia
10671,Alto Alegre,687,Roraima
10672,Amajari,687,Roraima
10673,Boa Vista,687,Roraima
10674,Bonfim,687,Roraima
10675,Canta,687,Roraima
10676,Caracarai,687,Roraima
10677,Caroebe,687,Roraima
10678,Iracema,687,Roraima
10679,Mucajai,687,Roraima
10680,Normandia,687,Roraima
10681,Pacaraima,687,Roraima
10682,Rorainopolis,687,Roraima
10683,Sao Joao Da Baliza,687,Roraima
10684,Sao Luiz,687,Roraima
10685,Uiramuta,687,Roraima
10686,Abdon Batista,688,Santa Catarina
10687,Abelardo Luz,688,Santa Catarina
10688,Agrolandia,688,Santa Catarina
10689,Agronomica,688,Santa Catarina
10690,Agua Doce,688,Santa Catarina
10691,Aguas De Chapeco,688,Santa Catarina
10692,Aguas Frias,688,Santa Catarina
10693,Aguas Mornas,688,Santa Catarina
10694,Alfredo Wagner,688,Santa Catarina
10695,Alto Bela Vista,688,Santa Catarina
10696,Anchieta,688,Santa Catarina
10697,Angelina,688,Santa Catarina
10698,Anita Garibaldi,688,Santa Catarina
10699,Anitapolis,688,Santa Catarina
10700,Antonio Carlos,688,Santa Catarina
10701,Apiuna,688,Santa Catarina
10702,Arabuta,688,Santa Catarina
10703,Araquari,688,Santa Catarina
10704,Ararangua,688,Santa Catarina
10705,Armazem,688,Santa Catarina
10706,Arroio Trinta,688,Santa Catarina
10707,Arvoredo,688,Santa Catarina
10708,Ascurra,688,Santa Catarina
10709,Atalanta,688,Santa Catarina
10710,Aurora,688,Santa Catarina
10711,Balneario Arroio Do Silva,688,Santa Catarina
10712,Balneario Barra Do Sul,688,Santa Catarina
10713,Balneario Camboriu,688,Santa Catarina
10714,Balneario Gaivota,688,Santa Catarina
10715,Bandeirante,688,Santa Catarina
10716,Barra Bonita,688,Santa Catarina
10717,Barra Velha,688,Santa Catarina
10718,Bela Vista Do Toldo,688,Santa Catarina
10719,Belmonte,688,Santa Catarina
10720,Benedito Novo,688,Santa Catarina
10721,Biguacu,688,Santa Catarina
10722,Blumenau,688,Santa Catarina
10723,Bocaina Do Sul,688,Santa Catarina
10724,Bom Jardim Da Serra,688,Santa Catarina
10725,Bom Jesus,688,Santa Catarina
10726,Bom Jesus Do Oeste,688,Santa Catarina
10727,Bom Retiro,688,Santa Catarina
10728,Bombinhas,688,Santa Catarina
10729,Botuvera,688,Santa Catarina
10730,Braco Do Norte,688,Santa Catarina
10731,Braco Do Trombudo,688,Santa Catarina
10732,Brunopolis,688,Santa Catarina
10733,Brusque,688,Santa Catarina
10734,Cacador,688,Santa Catarina
10735,Caibi,688,Santa Catarina
10736,Calmon,688,Santa Catarina
10737,Camboriu,688,Santa Catarina
10738,Campo Alegre,688,Santa Catarina
10739,Campo Belo Do Sul,688,Santa Catarina
10740,Campo Ere,688,Santa Catarina
10741,Campos Novos,688,Santa Catarina
10742,Canelinha,688,Santa Catarina
10743,Canoinhas,688,Santa Catarina
10744,Capao Alto,688,Santa Catarina
10745,Capinzal,688,Santa Catarina
10746,Capivari De Baixo,688,Santa Catarina
10747,Catanduvas,688,Santa Catarina
10748,Caxambu Do Sul,688,Santa Catarina
10749,Celso Ramos,688,Santa Catarina
10750,Cerro Negro,688,Santa Catarina
10751,Chapadao Do Lageado,688,Santa Catarina
10752,Chapeco,688,Santa Catarina
10753,Cocal Do Sul,688,Santa Catarina
10754,Concordia,688,Santa Catarina
10755,Cordilheira Alta,688,Santa Catarina
10756,Coronel Freitas,688,Santa Catarina
10757,Coronel Martins,688,Santa Catarina
10758,Correia Pinto,688,Santa Catarina
10759,Corupa,688,Santa Catarina
10760,Criciuma,688,Santa Catarina
10761,Cunha Pora,688,Santa Catarina
10762,Cunhatai,688,Santa Catarina
10763,Curitibanos,688,Santa Catarina
10764,Descanso,688,Santa Catarina
10765,Dionisio Cerqueira,688,Santa Catarina
10766,Dona Emma,688,Santa Catarina
10767,Doutor Pedrinho,688,Santa Catarina
10768,Entre Rios,688,Santa Catarina
10769,Ermo,688,Santa Catarina
10770,Erval Velho,688,Santa Catarina
10771,Faxinal Dos Guedes,688,Santa Catarina
10772,Flor Do Sertao,688,Santa Catarina
10773,Florianopolis,688,Santa Catarina
10774,Formosa Do Sul,688,Santa Catarina
10775,Forquilhinha,688,Santa Catarina
10776,Fraiburgo,688,Santa Catarina
10777,Frei Rogerio,688,Santa Catarina
10778,Galvao,688,Santa Catarina
10779,Garopaba,688,Santa Catarina
10780,Garuva,688,Santa Catarina
10781,Gaspar,688,Santa Catarina
10782,Governador Celso Ramos,688,Santa Catarina
10783,Grao Para,688,Santa Catarina
10784,Gravatal,688,Santa Catarina
10785,Guabiruba,688,Santa Catarina
10786,Guaraciaba,688,Santa Catarina
10787,Guaramirim,688,Santa Catarina
10788,Guaruja Do Sul,688,Santa Catarina
10789,Guatambu,688,Santa Catarina
10790,Herval D'oeste,688,Santa Catarina
10791,Ibiam,688,Santa Catarina
10792,Ibicare,688,Santa Catarina
10793,Ibirama,688,Santa Catarina
10794,Icara,688,Santa Catarina
10795,Ilhota,688,Santa Catarina
10796,Imarui,688,Santa Catarina
10797,Imbituba,688,Santa Catarina
10798,Imbuia,688,Santa Catarina
10799,Indaial,688,Santa Catarina
10800,Iomere,688,Santa Catarina
10801,Ipira,688,Santa Catarina
10802,Ipora Do Oeste,688,Santa Catarina
10803,Ipuacu,688,Santa Catarina
10804,Ipumirim,688,Santa Catarina
10805,Iraceminha,688,Santa Catarina
10806,Irani,688,Santa Catarina
10807,Irati,688,Santa Catarina
10808,Irineopolis,688,Santa Catarina
10809,Ita,688,Santa Catarina
10810,Itaiopolis,688,Santa Catarina
10811,Itajai,688,Santa Catarina
10812,Itapema,688,Santa Catarina
10813,Itapiranga,688,Santa Catarina
10814,Itapoa,688,Santa Catarina
10815,Ituporanga,688,Santa Catarina
10816,Jabora,688,Santa Catarina
10817,Jacinto Machado,688,Santa Catarina
10818,Jaguaruna,688,Santa Catarina
10819,Jaragua Do Sul,688,Santa Catarina
10820,Jardinopolis,688,Santa Catarina
10821,Joacaba,688,Santa Catarina
10822,Joinville,688,Santa Catarina
10823,Jose Boiteux,688,Santa Catarina
10824,Jupia,688,Santa Catarina
10825,Lacerdopolis,688,Santa Catarina
10826,Lages,688,Santa Catarina
10827,Laguna,688,Santa Catarina
10828,Lajeado Grande,688,Santa Catarina
10829,Laurentino,688,Santa Catarina
10830,Lauro Muller,688,Santa Catarina
10831,Lebon Regis,688,Santa Catarina
10832,Leoberto Leal,688,Santa Catarina
10833,Lindoia Do Sul,688,Santa Catarina
10834,Lontras,688,Santa Catarina
10835,Luiz Alves,688,Santa Catarina
10836,Luzerna,688,Santa Catarina
10837,Macieira,688,Santa Catarina
10838,Mafra,688,Santa Catarina
10839,Major Gercino,688,Santa Catarina
10840,Major Vieira,688,Santa Catarina
10841,Maracaja,688,Santa Catarina
10842,Maravilha,688,Santa Catarina
10843,Marema,688,Santa Catarina
10844,Massaranduba,688,Santa Catarina
10845,Matos Costa,688,Santa Catarina
10846,Meleiro,688,Santa Catarina
10847,Mirim Doce,688,Santa Catarina
10848,Modelo,688,Santa Catarina
10849,Mondai,688,Santa Catarina
10850,Monte Carlo,688,Santa Catarina
10851,Monte Castelo,688,Santa Catarina
10852,Morro Da Fumaca,688,Santa Catarina
10853,Morro Grande,688,Santa Catarina
10854,Navegantes,688,Santa Catarina
10855,Nova Erechim,688,Santa Catarina
10856,Nova Itaberaba,688,Santa Catarina
10857,Nova Trento,688,Santa Catarina
10858,Nova Veneza,688,Santa Catarina
10859,Novo Horizonte,688,Santa Catarina
10860,Orleans,688,Santa Catarina
10861,Otacilio Costa,688,Santa Catarina
10862,Ouro,688,Santa Catarina
10863,Ouro Verde,688,Santa Catarina
10864,Paial,688,Santa Catarina
10865,Painel,688,Santa Catarina
10866,Palhoca,688,Santa Catarina
10867,Palma Sola,688,Santa Catarina
10868,Palmeira,688,Santa Catarina
10869,Palmitos,688,Santa Catarina
10870,Papanduva,688,Santa Catarina
10871,Paraiso,688,Santa Catarina
10872,Passo De Torres,688,Santa Catarina
10873,Passos Maia,688,Santa Catarina
10874,Paulo Lopes,688,Santa Catarina
10875,Pedras Grandes,688,Santa Catarina
10876,Penha,688,Santa Catarina
10877,Peritiba,688,Santa Catarina
10878,Petrolandia,688,Santa Catarina
10879,Picarras,688,Santa Catarina
10880,Pinhalzinho,688,Santa Catarina
10881,Pinheiro Preto,688,Santa Catarina
10882,Piratuba,688,Santa Catarina
10883,Planalto Alegre,688,Santa Catarina
10884,Pomerode,688,Santa Catarina
10885,Ponte Alta,688,Santa Catarina
10886,Ponte Alta Do Norte,688,Santa Catarina
10887,Ponte Serrada,688,Santa Catarina
10888,Porto Belo,688,Santa Catarina
10889,Porto Uniao,688,Santa Catarina
10890,Pouso Redondo,688,Santa Catarina
10891,Praia Grande,688,Santa Catarina
10892,Presidente Castelo Branco,688,Santa Catarina
10893,Presidente Getulio,688,Santa Catarina
10894,Presidente Nereu,688,Santa Catarina
10895,Princesa,688,Santa Catarina
10896,Quilombo,688,Santa Catarina
10897,Rancho Queimado,688,Santa Catarina
10898,Rio Das Antas,688,Santa Catarina
10899,Rio Do Campo,688,Santa Catarina
10900,Rio Do Oeste,688,Santa Catarina
10901,Rio Do Sul,688,Santa Catarina
10902,Rio Dos Cedros,688,Santa Catarina
10903,Rio Fortuna,688,Santa Catarina
10904,Rio Negrinho,688,Santa Catarina
10905,Rio Rufino,688,Santa Catarina
10906,Riqueza,688,Santa Catarina
10907,Rodeio,688,Santa Catarina
10908,Romelandia,688,Santa Catarina
10909,Salete,688,Santa Catarina
10910,Saltinho,688,Santa Catarina
10911,Salto Veloso,688,Santa Catarina
10912,Sangao,688,Santa Catarina
10913,Santa Cecilia,688,Santa Catarina
10914,Santa Helena,688,Santa Catarina
10915,Santa Rosa De Lima,688,Santa Catarina
10916,Santa Rosa Do Sul,688,Santa Catarina
10917,Santa Terezinha,688,Santa Catarina
10918,Santa Terezinha Do Progresso,688,Santa Catarina
10919,Santiago Do Sul,688,Santa Catarina
10920,Santo Amaro Da Imperatriz,688,Santa Catarina
10921,Sao Bento Do Sul,688,Santa Catarina
10922,Sao Bernardino,688,Santa Catarina
10923,Sao Bonifacio,688,Santa Catarina
10924,Sao Carlos,688,Santa Catarina
10925,Sao Cristovao Do Sul,688,Santa Catarina
10926,Sao Domingos,688,Santa Catarina
10927,Sao Francisco Do Sul,688,Santa Catarina
10928,Sao Joao Batista,688,Santa Catarina
10929,Sao Joao Do Itaperiu,688,Santa Catarina
10930,Sao Joao Do Oeste,688,Santa Catarina
10931,Sao Joao Do Sul,688,Santa Catarina
10932,Sao Joaquim,688,Santa Catarina
10933,Sao Jose,688,Santa Catarina
10934,Sao Jose Do Cedro,688,Santa Catarina
10935,Sao Jose Do Cerrito,688,Santa Catarina
10936,Sao Lourenco Do Oeste,688,Santa Catarina
10937,Sao Ludgero,688,Santa Catarina
10938,Sao Martinho,688,Santa Catarina
10939,Sao Miguel D'oeste,688,Santa Catarina
10940,Sao Miguel Da Boa Vista,688,Santa Catarina
10941,Sao Pedro De Alcantara,688,Santa Catarina
10942,Saudades,688,Santa Catarina
10943,Schroeder,688,Santa Catarina
10944,Seara,688,Santa Catarina
10945,Serra Alta,688,Santa Catarina
10946,Sideropolis,688,Santa Catarina
10947,Sombrio,688,Santa Catarina
10948,Sul Brasil,688,Santa Catarina
10949,Taio,688,Santa Catarina
10950,Tangara,688,Santa Catarina
10951,Tigrinhos,688,Santa Catarina
10952,Tijucas,688,Santa Catarina
10953,Timbe Do Sul,688,Santa Catarina
10954,Timbo,688,Santa Catarina
10955,Timbo Grande,688,Santa Catarina
10956,Tres Barras,688,Santa Catarina
10957,Treviso,688,Santa Catarina
10958,Treze De Maio,688,Santa Catarina
10959,Treze Tilias,688,Santa Catarina
10960,Trombudo Central,688,Santa Catarina
10961,Tubarao,688,Santa Catarina
10962,Tunapolis,688,Santa Catarina
10963,Turvo,688,Santa Catarina
10964,Uniao Do Oeste,688,Santa Catarina
10965,Urubici,688,Santa Catarina
10966,Urupema,688,Santa Catarina
10967,Urussanga,688,Santa Catarina
10968,Vargeao,688,Santa Catarina
10969,Vargem,688,Santa Catarina
10970,Vargem Bonita,688,Santa Catarina
10971,Vidal Ramos,688,Santa Catarina
10972,Videira,688,Santa Catarina
10973,Vitor Meireles,688,Santa Catarina
10974,Witmarsum,688,Santa Catarina
10975,Xanxere,688,Santa Catarina
10976,Xavantina,688,Santa Catarina
10977,Xaxim,688,Santa Catarina
10978,Zortea,688,Santa Catarina
10979,Adamantina,689,Sao Paulo
10980,Adolfo,689,Sao Paulo
10981,Aguai,689,Sao Paulo
10982,Aguas Da Prata,689,Sao Paulo
10983,Aguas De Lindoia,689,Sao Paulo
10984,Aguas De Santa Barbara,689,Sao Paulo
10985,Aguas De Sao Pedro,689,Sao Paulo
10986,Agudos,689,Sao Paulo
10987,Alambari,689,Sao Paulo
10988,Alfredo Marcondes,689,Sao Paulo
10989,Altair,689,Sao Paulo
10990,Altinopolis,689,Sao Paulo
10991,Alto Alegre,689,Sao Paulo
10992,Aluminio,689,Sao Paulo
10993,Alvares Florence,689,Sao Paulo
10994,Alvares Machado,689,Sao Paulo
10995,Alvaro De Carvalho,689,Sao Paulo
10996,Alvinlandia,689,Sao Paulo
10997,Americana,689,Sao Paulo
10998,Americo Brasiliense,689,Sao Paulo
10999,Americo De Campos,689,Sao Paulo
11000,Amparo,689,Sao Paulo
11001,Analandia,689,Sao Paulo
11002,Andradina,689,Sao Paulo
11003,Angatuba,689,Sao Paulo
11004,Anhembi,689,Sao Paulo
11005,Anhumas,689,Sao Paulo
11006,Aparecida,689,Sao Paulo
11007,Aparecida D'oeste,689,Sao Paulo
11008,Apiai,689,Sao Paulo
11009,Aracariguama,689,Sao Paulo
11010,Aracatuba,689,Sao Paulo
11011,Aracoiaba Da Serra,689,Sao Paulo
11012,Aramina,689,Sao Paulo
11013,Arandu,689,Sao Paulo
11014,Arapei,689,Sao Paulo
11015,Araraquara,689,Sao Paulo
11016,Araras,689,Sao Paulo
11017,Arco-iris,689,Sao Paulo
11018,Arealva,689,Sao Paulo
11019,Areias,689,Sao Paulo
11020,Areiopolis,689,Sao Paulo
11021,Ariranha,689,Sao Paulo
11022,Artur Nogueira,689,Sao Paulo
11023,Aruja,689,Sao Paulo
11024,Aspasia,689,Sao Paulo
11025,Assis,689,Sao Paulo
11026,Atibaia,689,Sao Paulo
11027,Auriflama,689,Sao Paulo
11028,Avai,689,Sao Paulo
11029,Avanhandava,689,Sao Paulo
11030,Avare,689,Sao Paulo
11031,Bady Bassitt,689,Sao Paulo
11032,Balbinos,689,Sao Paulo
11033,Balsamo,689,Sao Paulo
11034,Bananal,689,Sao Paulo
11035,Barao De Antonina,689,Sao Paulo
11036,Barbosa,689,Sao Paulo
11037,Bariri,689,Sao Paulo
11038,Barra Bonita,689,Sao Paulo
11039,Barra Do Chapeu,689,Sao Paulo
11040,Barra Do Turvo,689,Sao Paulo
11041,Barretos,689,Sao Paulo
11042,Barrinha,689,Sao Paulo
11043,Barueri,689,Sao Paulo
11044,Bastos,689,Sao Paulo
11045,Batatais,689,Sao Paulo
11046,Bauru,689,Sao Paulo
11047,Bebedouro,689,Sao Paulo
11048,Bento De Abreu,689,Sao Paulo
11049,Bernardino De Campos,689,Sao Paulo
11050,Bertioga,689,Sao Paulo
11051,Bilac,689,Sao Paulo
11052,Birigui,689,Sao Paulo
11053,Biritiba-mirim,689,Sao Paulo
11054,Boa Esperanca Do Sul,689,Sao Paulo
11055,Bocaina,689,Sao Paulo
11056,Bofete,689,Sao Paulo
11057,Boituva,689,Sao Paulo
11058,Bom Jesus Dos Perdoes,689,Sao Paulo
11059,Bom Sucesso De Itarare,689,Sao Paulo
11060,Bora,689,Sao Paulo
11061,Boraceia,689,Sao Paulo
11062,Borborema,689,Sao Paulo
11063,Borebi,689,Sao Paulo
11064,Botucatu,689,Sao Paulo
11065,Braganca Paulista,689,Sao Paulo
11066,Brauna,689,Sao Paulo
11067,Brejo Alegre,689,Sao Paulo
11068,Brodosqui,689,Sao Paulo
11069,Brotas,689,Sao Paulo
11070,Buri,689,Sao Paulo
11071,Buritama,689,Sao Paulo
11072,Buritizal,689,Sao Paulo
11073,Cabralia Paulista,689,Sao Paulo
11074,Cabreuva,689,Sao Paulo
11075,Cacapava,689,Sao Paulo
11076,Cachoeira Paulista,689,Sao Paulo
11077,Caconde,689,Sao Paulo
11078,Cafelandia,689,Sao Paulo
11079,Caiabu,689,Sao Paulo
11080,Caieiras,689,Sao Paulo
11081,Caiua,689,Sao Paulo
11082,Cajamar,689,Sao Paulo
11083,Cajati,689,Sao Paulo
11084,Cajobi,689,Sao Paulo
11085,Cajuru,689,Sao Paulo
11086,Campina Do Monte Alegre,689,Sao Paulo
11087,Campinas,689,Sao Paulo
11088,Campo Limpo Paulista,689,Sao Paulo
11089,Campos Do Jordao,689,Sao Paulo
11090,Campos Novos Paulista,689,Sao Paulo
11091,Cananeia,689,Sao Paulo
11092,Canas,689,Sao Paulo
11093,Candido Mota,689,Sao Paulo
11094,Candido Rodrigues,689,Sao Paulo
11095,Canitar,689,Sao Paulo
11096,Capao Bonito,689,Sao Paulo
11097,Capela Do Alto,689,Sao Paulo
11098,Capivari,689,Sao Paulo
11099,Caraguatatuba,689,Sao Paulo
11100,Carapicuiba,689,Sao Paulo
11101,Cardoso,689,Sao Paulo
11102,Casa Branca,689,Sao Paulo
11103,Cassia Dos Coqueiros,689,Sao Paulo
11104,Castilho,689,Sao Paulo
11105,Catanduva,689,Sao Paulo
11106,Catigua,689,Sao Paulo
11107,Cedral,689,Sao Paulo
11108,Cerqueira Cesar,689,Sao Paulo
11109,Cerquilho,689,Sao Paulo
11110,Cesario Lange,689,Sao Paulo
11111,Charqueada,689,Sao Paulo
11112,Chavantes,689,Sao Paulo
11113,Clementina,689,Sao Paulo
11114,Colina,689,Sao Paulo
11115,Colombia,689,Sao Paulo
11116,Conchal,689,Sao Paulo
11117,Conchas,689,Sao Paulo
11118,Cordeiropolis,689,Sao Paulo
11119,Coroados,689,Sao Paulo
11120,Coronel Macedo,689,Sao Paulo
11121,Corumbatai,689,Sao Paulo
11122,Cosmopolis,689,Sao Paulo
11123,Cosmorama,689,Sao Paulo
11124,Cotia,689,Sao Paulo
11125,Cravinhos,689,Sao Paulo
11126,Cristais Paulista,689,Sao Paulo
11127,Cruzalia,689,Sao Paulo
11128,Cruzeiro,689,Sao Paulo
11129,Cubatao,689,Sao Paulo
11130,Cunha,689,Sao Paulo
11131,Descalvado,689,Sao Paulo
11132,Diadema,689,Sao Paulo
11133,Dirce Reis,689,Sao Paulo
11134,Divinolandia,689,Sao Paulo
11135,Dobrada,689,Sao Paulo
11136,Dois Corregos,689,Sao Paulo
11137,Dolcinopolis,689,Sao Paulo
11138,Dourado,689,Sao Paulo
11139,Dracena,689,Sao Paulo
11140,Duartina,689,Sao Paulo
11141,Dumont,689,Sao Paulo
11142,Echapora,689,Sao Paulo
11143,Eldorado,689,Sao Paulo
11144,Elias Fausto,689,Sao Paulo
11145,Elisiario,689,Sao Paulo
11146,Embauba,689,Sao Paulo
11147,Embu,689,Sao Paulo
11148,Embu-guacu,689,Sao Paulo
11149,Emilianopolis,689,Sao Paulo
11150,Engenheiro Coelho,689,Sao Paulo
11151,Espirito Santo Do Pinhal,689,Sao Paulo
11152,Espirito Santo Do Turvo,689,Sao Paulo
11153,Estiva Gerbi,689,Sao Paulo
11154,Estrela D'oeste,689,Sao Paulo
11155,Estrela Do Norte,689,Sao Paulo
11156,Euclides Da Cunha Paulista,689,Sao Paulo
11157,Fartura,689,Sao Paulo
11158,Fernando Prestes,689,Sao Paulo
11159,Fernandopolis,689,Sao Paulo
11160,Fernao,689,Sao Paulo
11161,Ferraz De Vasconcelos,689,Sao Paulo
11162,Flora Rica,689,Sao Paulo
11163,Floreal,689,Sao Paulo
11164,Florida Paulista,689,Sao Paulo
11165,Florinia,689,Sao Paulo
11166,Franca,689,Sao Paulo
11167,Francisco Morato,689,Sao Paulo
11168,Franco Da Rocha,689,Sao Paulo
11169,Gabriel Monteiro,689,Sao Paulo
11170,Galia,689,Sao Paulo
11171,Garca,689,Sao Paulo
11172,Gastao Vidigal,689,Sao Paulo
11173,Gaviao Peixoto,689,Sao Paulo
11174,General Salgado,689,Sao Paulo
11175,Getulina,689,Sao Paulo
11176,Glicerio,689,Sao Paulo
11177,Guaicara,689,Sao Paulo
11178,Guaimbe,689,Sao Paulo
11179,Guaira,689,Sao Paulo
11180,Guapiacu,689,Sao Paulo
11181,Guapiara,689,Sao Paulo
11182,Guara,689,Sao Paulo
11183,Guaracai,689,Sao Paulo
11184,Guaraci,689,Sao Paulo
11185,Guarani D'oeste,689,Sao Paulo
11186,Guaranta,689,Sao Paulo
11187,Guararapes,689,Sao Paulo
11188,Guararema,689,Sao Paulo
11189,Guaratingueta,689,Sao Paulo
11190,Guarei,689,Sao Paulo
11191,Guariba,689,Sao Paulo
11192,Guaruja,689,Sao Paulo
11193,Guarulhos,689,Sao Paulo
11194,Guatapara,689,Sao Paulo
11195,Guzolandia,689,Sao Paulo
11196,Herculandia,689,Sao Paulo
11197,Holambra,689,Sao Paulo
11198,Hortolandia,689,Sao Paulo
11199,Iacanga,689,Sao Paulo
11200,Iacri,689,Sao Paulo
11201,Iaras,689,Sao Paulo
11202,Ibate,689,Sao Paulo
11203,Ibira,689,Sao Paulo
11204,Ibirarema,689,Sao Paulo
11205,Ibitinga,689,Sao Paulo
11206,Ibiuna,689,Sao Paulo
11207,Icem,689,Sao Paulo
11208,Iepe,689,Sao Paulo
11209,Igaracu Do Tiete,689,Sao Paulo
11210,Igarapava,689,Sao Paulo
11211,Igarata,689,Sao Paulo
11212,Iguape,689,Sao Paulo
11213,Ilha Comprida,689,Sao Paulo
11214,Ilha Solteira,689,Sao Paulo
11215,Ilhabela,689,Sao Paulo
11216,Indaiatuba,689,Sao Paulo
11217,Indiana,689,Sao Paulo
11218,Indiapora,689,Sao Paulo
11219,Inubia Paulista,689,Sao Paulo
11220,Ipaucu,689,Sao Paulo
11221,Ipero,689,Sao Paulo
11222,Ipeuna,689,Sao Paulo
11223,Ipigua,689,Sao Paulo
11224,Iporanga,689,Sao Paulo
11225,Ipua,689,Sao Paulo
11226,Iracemapolis,689,Sao Paulo
11227,Irapua,689,Sao Paulo
11228,Irapuru,689,Sao Paulo
11229,Itabera,689,Sao Paulo
11230,Itai,689,Sao Paulo
11231,Itajobi,689,Sao Paulo
11232,Itaju,689,Sao Paulo
11233,Itanhaem,689,Sao Paulo
11234,Itaoca,689,Sao Paulo
11235,Itapecerica Da Serra,689,Sao Paulo
11236,Itapetininga,689,Sao Paulo
11237,Itapeva,689,Sao Paulo
11238,Itapevi,689,Sao Paulo
11239,Itapira,689,Sao Paulo
11240,Itapirapua Paulista,689,Sao Paulo
11241,Itapolis,689,Sao Paulo
11242,Itaporanga,689,Sao Paulo
11243,Itapui,689,Sao Paulo
11244,Itapura,689,Sao Paulo
11245,Itaquaquecetuba,689,Sao Paulo
11246,Itarare,689,Sao Paulo
11247,Itariri,689,Sao Paulo
11248,Itatiba,689,Sao Paulo
11249,Itatinga,689,Sao Paulo
11250,Itirapina,689,Sao Paulo
11251,Itirapua,689,Sao Paulo
11252,Itobi,689,Sao Paulo
11253,Itu,689,Sao Paulo
11254,Itupeva,689,Sao Paulo
11255,Ituverava,689,Sao Paulo
11256,Jaborandi,689,Sao Paulo
11257,Jaboticabal,689,Sao Paulo
11258,Jacarei,689,Sao Paulo
11259,Jaci,689,Sao Paulo
11260,Jacupiranga,689,Sao Paulo
11261,Jaguariuna,689,Sao Paulo
11262,Jales,689,Sao Paulo
11263,Jambeiro,689,Sao Paulo
11264,Jandira,689,Sao Paulo
11265,Jardinopolis,689,Sao Paulo
11266,Jarinu,689,Sao Paulo
11267,Jau,689,Sao Paulo
11268,Jeriquara,689,Sao Paulo
11269,Joanopolis,689,Sao Paulo
11270,Joao Ramalho,689,Sao Paulo
11271,Jose Bonifacio,689,Sao Paulo
11272,Julio Mesquita,689,Sao Paulo
11273,Jumirim,689,Sao Paulo
11274,Jundiai,689,Sao Paulo
11275,Junqueiropolis,689,Sao Paulo
11276,Juquia,689,Sao Paulo
11277,Juquitiba,689,Sao Paulo
11278,Lagoinha,689,Sao Paulo
11279,Laranjal Paulista,689,Sao Paulo
11280,Lavinia,689,Sao Paulo
11281,Lavrinhas,689,Sao Paulo
11282,Leme,689,Sao Paulo
11283,Lencois Paulista,689,Sao Paulo
11284,Limeira,689,Sao Paulo
11285,Lindoia,689,Sao Paulo
11286,Lins,689,Sao Paulo
11287,Lorena,689,Sao Paulo
11288,Lourdes,689,Sao Paulo
11289,Louveira,689,Sao Paulo
11290,Lucelia,689,Sao Paulo
11291,Lucianopolis,689,Sao Paulo
11292,Luis Antonio,689,Sao Paulo
11293,Luiziania,689,Sao Paulo
11294,Lupercio,689,Sao Paulo
11295,Lutecia,689,Sao Paulo
11296,Macatuba,689,Sao Paulo
11297,Macaubal,689,Sao Paulo
11298,Macedonia,689,Sao Paulo
11299,Magda,689,Sao Paulo
11300,Mairinque,689,Sao Paulo
11301,Mairipora,689,Sao Paulo
11302,Manduri,689,Sao Paulo
11303,Maraba Paulista,689,Sao Paulo
11304,Maracai,689,Sao Paulo
11305,Marapoama,689,Sao Paulo
11306,Mariapolis,689,Sao Paulo
11307,Marilia,689,Sao Paulo
11308,Marinopolis,689,Sao Paulo
11309,Martinopolis,689,Sao Paulo
11310,Matao,689,Sao Paulo
11311,Maua,689,Sao Paulo
11312,Mendonca,689,Sao Paulo
11313,Meridiano,689,Sao Paulo
11314,Mesopolis,689,Sao Paulo
11315,Miguelopolis,689,Sao Paulo
11316,Mineiros Do Tiete,689,Sao Paulo
11317,Mira Estrela,689,Sao Paulo
11318,Miracatu,689,Sao Paulo
11319,Mirandopolis,689,Sao Paulo
11320,Mirante Do Paranapanema,689,Sao Paulo
11321,Mirassol,689,Sao Paulo
11322,Mirassolandia,689,Sao Paulo
11323,Mococa,689,Sao Paulo
11324,Moji Das Cruzes,689,Sao Paulo
11325,Moji-guacu,689,Sao Paulo
11326,Moji-mirim,689,Sao Paulo
11327,Mombuca,689,Sao Paulo
11328,Moncoes,689,Sao Paulo
11329,Mongagua,689,Sao Paulo
11330,Monte Alegre Do Sul,689,Sao Paulo
11331,Monte Alto,689,Sao Paulo
11332,Monte Aprazivel,689,Sao Paulo
11333,Monte Azul Paulista,689,Sao Paulo
11334,Monte Castelo,689,Sao Paulo
11335,Monte Mor,689,Sao Paulo
